year,month,temperature
2020,10,1.29
2020,11,2.25
2020,12,0.49
2021,01,0.32
2021,02,1.93
2021,03,2.52
2021,04,1.73
2021,05,1.9
2021,06,1.52
2021,07,1.61
2021,08,1.56
