year,month,temperature
1989,11,0.14
1989,12,0.82
1990,01,0.59
1990,02,0.77
1990,03,2.06
1990,04,0.87
1990,05,0.6
1990,06,0.65
1990,07,0.22
1990,08,0.43
1990,09,0.44
1990,10,0.57
1990,11,0.79
1990,12,0.7
1991,01,0.8
1991,02,0.92
1991,03,0.38
1991,04,0.91
1991,05,0.37
1991,06,0.63
1991,07,0.47
1991,08,0.4
1991,09,0.46
1991,10,0.39
1991,11,0.4
1991,12,0.26
1992,01,1.22
1992,02,0.9
1992,03,0.7
1992,04,0.11
1992,05,0.14
1992,06,-0.12
1992,07,-0.31
1992,08,-0.14
1992,09,-0.41
1992,10,-0.21
1992,11,-0.13
1992,12,0.55
1993,01,0.78
1993,02,0.93
1993,03,0.94
1993,04,0.26
1993,05,0.32
1993,06,0.27
1993,07,0.15
1993,08,0.13
1993,09,-0.11
1993,10,0.16
1993,11,-0.61
1993,12,0.62
1994,01,0.52
1994,02,-0.44
1994,03,0.95
1994,04,0.64
1994,05,0.66
1994,06,0.68
1994,07,0.35
1994,08,0.36
1994,09,0.4
1994,10,0.72
1994,11,0.78
1994,12,0.41
1995,01,1.23
1995,02,2.05
1995,03,0.99
1995,04,0.77
1995,05,0.52
1995,06,0.82
1995,07,0.42
1995,08,0.78
1995,09,0.59
1995,10,0.86
1995,11,0.8
1995,12,0.59
1996,01,0.14
1996,02,0.94
1996,03,0.27
1996,04,-0.03
1996,05,0.57
1996,06,0.31
1996,07,0.49
1996,08,0.18
1996,09,-0.03
1996,10,-0.06
1996,11,0.26
1996,12,0.6
1997,01,0.63
1997,02,0.92
1997,03,1.05
1997,04,0.76
1997,05,0.47
1997,06,0.62
1997,07,0.44
1997,08,0.59
1997,09,0.63
1997,10,0.83
1997,11,0.5
1997,12,0.67
1998,01,0.67
1998,02,1.91
1998,03,0.86
1998,04,1.31
1998,05,0.96
1998,06,0.99
1998,07,1.12
1998,08,1.13
1998,09,0.89
1998,10,0.71
1998,11,0.29
1998,12,1.38
1999,01,1.17
1999,02,2.12
1999,03,0.24
1999,04,1.04
1999,05,0.71
1999,06,0.62
1999,07,0.69
1999,08,0.54
1999,09,0.6
1999,10,0.7
1999,11,0.84
1999,12,1.61
2000,01,0.7
2000,02,1.44
2000,03,1.41
2000,04,1.67
2000,05,1.0
2000,06,0.67
2000,07,0.65
2000,08,0.71
2000,09,0.46
2000,10,0.11
2000,11,-0.04
2000,12,0.18
2001,01,0.82
2001,02,0.49
2001,03,1.48
2001,04,1.09
